nome_touro,registro,ano_nasc,var_mocha,geracao,grau_sangue,raca2_marcador,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRADIÇÃO MT PROFETA 3G 2724,137437,2016,,,3/8,,P,PS,23242,,1,78,"-0,29","0,61",29,"4,68","0,59",16,"0,36","0,13",40,3,"0,09",41,"0,18",23,"0,21",13,"-0,09",80,"0,03",79,,20,1,36,"6,05","0,41",7,"10,73",10,"0,12",37,"0,22",12,"0,21",18,"-0,08",79,"0,03",87,"0,24","0,34",43,"14,05",15
MR PB REDBULL 521/09W IA10159777 2009 3/8 V E,23805,,,,,,,,,,3,58,"0,31","0,33",67,"7,68","0,58",6,"0,74","0,07",28,13,"0,11",36,"0,28",8,"0,22",12,"0,06",30,"0,04",83,,10,2,42,"2,26","0,43",26,"9,93",12,"0,07",51,"0,21",14,"0,13",33,"0,04",36,"0,03",87,"0,79","0,44",14,"13,53",16
MORRIS AONIKENK 272 GLADIADOR TE,128906,2010,,,3/8,,P,E,312,,1,22,"1,04","0,24",92,"6,34","0,23",9,,,,,"0,08",44,,,,,,,,,,14,1,19,"5,85","0,15",8,"12,20",8,"0,06",52,"-0,05",86,"0,07",53,"0,15",13,"0,00",74,"-0,11","0,19",71,"13,52",16
MC TOP GUN 111Y15 IA10200901 2011 3/8 P E,23805,,,,,,,,,,2,28,"-0,59","0,15",15,"2,94","0,33",26,,,,,"0,13",26,"0,32",4,"0,34",4,"0,14",13,"0,07",92,,24,1,19,"5,53","0,22",9,"8,47",15,"0,15",26,"0,29",5,"0,40",3,"0,14",15,"0,03",85,"0,45","0,11",29,"13,52",16
LAS LILAS 3155-Y DRAG.OROZ.G5,IA125199,2008,,,3/8,,P,E,,,13,80,"0,61","0,54",81,"1,23","0,60",41,"0,70","0,07",30,41,"0,07",46,"0,01",76,"-0,04",84,"0,05",31,"0,01",69,,42,9,67,"7,80","0,45",4,"9,03",13,"0,09",43,"0,11",39,"0,03",63,"0,07",29,"-0,01",68,"0,54","0,56",25,"12,69",18
SULTANA FRANCESCO 1192 RELEVANTE,IA143150,2015,,,3/8,,P,E,,,4,102,"0,23","0,61",61,"1,09","0,64",43,,,,,"0,41",1,"0,30",6,"0,42",2,"-0,02",57,"-0,01",52,,15,3,77,"-0,67","0,48",58,"0,42",49,"0,40",2,"0,33",4,"0,42",3,"-0,01",54,"-0,05",33,"0,05","0,56",58,"12,29",18
GAP R837/16,126230,2016,,,3/8,,P,PS,23388,,1,44,"3,40","0,48",99,"5,42","0,47",14,"0,37","0,01",40,1,"0,04",57,"-0,02",81,"0,02",68,"0,18",8,"-0,07",21,,20,1,23,"5,25","0,28",10,"10,67",11,"0,07",50,"0,03",65,"0,07",51,"0,17",11,"-0,06",28,"0,25","0,32",43,"12,24",18
CX TANQUE 23/T IA10105443 2007 3/8 V E,23805,,,,,,,A,,,3,31,"0,92","0,51",89,"4,37","0,56",18,"-0,24","0,22",75,66,"0,26",7,"0,18",21,"0,32",4,"0,18",8,"0,08",94,,12,3,18,"0,42","0,43",45,"4,79",27,"0,21",15,"0,07",53,"0,26",10,"0,17",11,"0,01",79,"0,40","0,42",33,"12,11",19
GUAPIARA BE2214 FIV PROTHEUS,137847,2017,,,3/8,,P,PS,23805,M,4,92,"0,26","0,42",64,"2,71","0,49",27,,,,,"0,19",16,"0,21",16,"0,11",36,"0,19",7,"0,03",82,,22,2,19,"4,08","0,26",14,"6,79",19,"0,22",15,"0,19",17,"0,12",34,"0,22",7,"0,01",78,"-0,16","0,31",75,"12,04",19
STA CRUZ 3475 ALI. 803G TE,IA34494,2003,,,3/8,,P,E,,,8,85,"-0,31","0,55",28,"3,55","0,63",21,"-2,49","0,24",99,103,"0,08",43,"-0,16",97,"-0,05",86,"0,08",23,"-0,06",24,,25,6,46,"3,33","0,48",18,"6,88",19,"0,13",32,"-0,15",96,"-0,03",80,"0,10",21,"-0,10",12,"1,11","0,56",6,"12,03",19
BRANGUS BRASIL Q464 DO MANANCIAL,114163,2015,,,3/8,,V,PS,7594,,1,31,,,,"6,38","0,47",9,"-1,05","0,13",92,8,"0,11",34,"0,33",4,"0,15",25,"0,04",36,"-0,01",55,,14,1,18,"1,39","0,34",33,"7,77",17,"0,12",36,"0,28",6,"0,12",34,"0,03",40,"-0,01",61,"0,74","0,42",15,"11,90",19
GAP R887/16 PONCHO,124785,2016,,,3/8,,P,PS,23460,K,6,146,"0,30","0,62",66,"2,35","0,59",31,,,,,"0,17",19,"0,10",45,"0,21",14,"-0,06",72,"-0,07",22,,24,2,16,"2,85","0,31",21,"5,20",24,"0,20",18,"0,13",34,"0,25",11,"-0,02",58,"-0,09",15,"0,59","0,25",21,"11,58",19
RANCHO 1154 T/E,IA133211,2011,,,3/8,,V,E,23805,,4,71,"0,59","0,59",80,"2,60","0,57",29,,,,,"0,22",11,"0,24",11,"0,23",11,"0,12",15,"-0,16",2,,20,3,36,"3,47","0,36",17,"6,07",21,"0,20",17,"0,22",12,"0,22",16,"0,09",23,"-0,13",6,"-0,15","0,32",74,"11,56",20
CORRALERO N1 CLASSIC TSUMANI T/E,IA136802,2013,,,3/8,,P,E,,,17,422,"0,22","0,71",60,"6,25","0,79",10,"0,16","0,12",47,11,"0,28",6,"0,02",74,"0,09",45,"0,20",6,"-0,09",11,,6,15,285,"-1,17","0,66",66,"5,08",25,"0,13",31,"-0,03",82,"-0,00",75,"0,19",9,"-0,08",19,"0,49","0,72",27,"11,44",20
BRANGUS GUARITA 3G 144TE TORPEDO,114766,2016,,,3/8,,V,PS,20983,K,8,325,"0,31","0,76",68,"4,29","0,77",18,"-0,56","0,18",83,23,"0,26",7,"0,19",20,"0,27",7,"0,18",8,"0,03",80,,13,7,172,"-0,91","0,60",62,"3,39",33,"0,23",14,"0,07",52,"0,25",11,"0,15",14,"-0,05",32,"0,70","0,55",17,"11,43",20
UMBU 4028,83407,2010,,,3/8,,V,PS,99,,1,31,"-0,37","0,51",25,"4,27","0,50",18,"-2,70","0,06",99,9,"0,21",13,"0,06",57,"0,05",55,"0,04",36,"0,00",64,,15,1,21,"-0,68","0,35",58,"3,59",32,"0,24",12,"0,05",62,"0,06",53,"0,05",33,"-0,00",69,"0,86","0,39",11,"11,37",20
JUQUIRY TE 6072 CURUPAY,95173,2013,,,3/8,,P,PS,18553,,2,99,"0,29","0,51",66,"7,58","0,65",6,"-0,13","0,17",54,35,"0,04",56,"0,12",39,"0,06",53,"0,04",34,"-0,02",44,,13,3,74,"2,27","0,50",25,"9,84",12,"0,01",70,"0,14",29,"0,07",52,"0,04",36,"-0,03",49,"0,74","0,46",16,"11,21",20
GAP R259/16 SAMURAI,126170,2016,,,3/8,,P,PS,23388,K,4,85,"-0,11","0,45",39,"3,14","0,59",24,,,,,"0,11",34,"0,03",68,"0,00",73,"0,11",16,"-0,04",35,,25,4,50,"5,41","0,41",10,"8,55",14,"0,05",56,"-0,01",79,"-0,04",82,"0,06",30,"-0,04",44,"0,28","0,51",41,"11,11",21
SAN ALEJO YC987,IA13787,1996,,,3/8,,V,E,,,2,268,"-1,26","0,75",3,"1,13","0,74",42,"0,38","0,40",39,219,"0,12",28,"0,13",35,"0,09",45,"0,11",15,"0,00",66,,38,2,211,"4,36","0,62",12,"5,49",23,"0,11",38,"0,10",42,"0,07",50,"0,18",10,"0,02",83,"1,02","0,55",7,"11,03",21
ANAMÉLIA M411,134174,2018,,,3/8,,P,PS,23805,,4,54,"0,42","0,56",73,"3,73","0,54",20,,,,,"0,32",4,"0,26",9,"0,38",3,"-0,00",50,"-0,01",57,,12,1,7,"-1,24","0,27",66,"2,48",38,"0,32",5,"0,24",10,"0,38",3,"-0,01",57,"-0,04",42,"-0,06","0,24",66,"10,99",21
BASCO MANDRAKE GALDIADOR 010,80859,2010,,,3/8,,P,PS,4074,,2,34,"0,64","0,27",82,"6,77","0,49",8,"1,91","0,20",8,65,"0,03",61,"0,11",40,"0,08",47,"0,22",5,"-0,10",10,,16,1,22,"3,66","0,36",16,"10,43",11,"0,05",58,"0,05",59,"0,06",57,"0,20",8,"-0,11",10,"0,14","0,34",52,"10,89",22
OLHOS D'AGUA SPARTACUS 6G 7857,92717,2012,,,3/8,,P,PS,73,,1,116,"-0,26","0,66",31,"9,03","0,65",3,"0,22","0,25",44,92,"-0,13",95,"-0,10",92,"-0,02",79,"0,16",10,"-0,10",11,,16,1,10,"5,01","0,39",11,"14,03",6,"-0,07",89,"-0,08",91,"0,02",67,"0,20",8,"-0,07",21,"0,48","0,43",28,"10,82",22
BASCO ORIXA TRABUCO 2042,84284,2012,,,3/8,,V,PS,4074,,1,44,,,,"4,15","0,52",19,"-0,11","0,15",53,32,"0,13",27,"0,09",46,"0,04",61,"0,10",18,"-0,01",58,,19,1,22,"2,13","0,34",27,"6,28",20,"0,11",37,"0,05",61,"0,05",57,"0,08",26,"0,01",80,"0,69","0,40",18,"10,71",22
RANCHO 1924 T/E,IA136814,2013,,,3/8,,P,E,23805,,5,64,"0,75","0,60",85,"2,73","0,59",27,"0,41","0,13",38,4,"0,25",8,"0,29",6,"0,30",5,"-0,09",82,"0,04",83,,17,5,54,"-1,66","0,46",72,"1,06",46,"0,26",9,"0,25",9,"0,33",6,"-0,09",82,"0,02",81,"1,18","0,51",5,"10,61",22
OLHOS D'AGUA SPARTACUS 5G 8279 GREGO,108009,2014,,,3/8,,P,PS,73,K,4,37,"0,39","0,48",71,"2,72","0,47",27,"0,74","0,14",28,2,"0,15",22,"0,25",10,"0,21",13,"0,01",45,"-0,05",30,,24,3,22,"3,87","0,35",15,"6,58",20,"0,23",13,"0,27",7,"0,30",7,"0,04",36,"-0,04",43,"-0,64","0,36",95,"10,12",23
BRANGUS BRASIL R96 DO MANANCIAL,132854,2016,,,3/8,,V,PS,7594,,1,191,"0,61","0,25",81,"4,30","0,70",18,,,,,"0,17",19,"0,22",14,"0,15",26,"-0,09",82,"-0,01",51,,16,1,155,"-2,51","0,57",82,"1,79",42,"0,11",38,"0,11",40,"0,03",62,"-0,09",84,"-0,01",68,"2,28","0,61",1,"10,12",23
GAP NINJA F825 NINJA,70849,2009,,,3/8,,P,PS,23388,Y,15,136,"-0,65","0,57",13,"3,46","0,69",22,"0,75","0,11",28,52,"0,20",14,"0,12",37,"0,12",34,"0,06",29,"-0,04",33,,18,13,98,"2,14","0,54",26,"5,60",22,"0,14",30,"0,11",40,"0,07",52,"-0,04",70,"-0,05",37,"0,08","0,62",56,"10,10",23
RANCHO 1256 TE FRANCESCO,133187,2011,,,3/8,,P,E,312,X,34,575,"0,27","0,79",65,"2,07","0,82",33,"-0,24","0,27",75,143,"0,24",9,"0,15",31,"0,24",10,"0,01",46,"-0,02",44,,21,30,414,"0,57","0,71",43,"2,64",37,"0,24",11,"0,21",14,"0,25",12,"0,01",47,"-0,06",26,"0,12","0,77",54,"9,28",24
SANKEYS SPECIAL OP 108E IA10343452 2017 3/8 P E,23805,,,,,,,,,,5,79,"-0,81","0,46",9,"1,92","0,56",35,,,,,"0,12",30,"0,33",4,"0,26",8,"0,00",48,"-0,03",41,,32,2,29,"3,72","0,29",16,"5,64",22,"0,15",26,"0,26",8,"0,27",10,"0,05",35,"-0,04",39,"0,07","0,22",57,"9,17",24
"OLHOS D'AGUA 5G 8049 ""DOC.ELE""",108000,2014,,,3/8,,P,PS,73,,1,21,"-0,45","0,41",20,"1,86","0,40",36,,,,,"0,18",16,"0,00",77,"0,13",31,"0,20",6,"-0,13",5,,26,1,21,"0,84","0,30",39,"2,69",36,"0,21",15,"-0,01",79,"0,10",43,"0,26",5,"-0,13",7,"0,59","0,32",21,"9,12",24
OLHOS D'AGUA TANQUE 4G 8161,100745,2013,,,3/8,,V,PS,73,,1,26,"0,12","0,45",53,"2,14","0,45",33,,,,,"0,23",10,"0,11",43,"0,24",10,"0,31",1,"-0,05",30,,21,1,21,"1,54","0,33",31,"3,68",32,"0,20",18,"0,05",61,"0,21",17,"0,28",4,"-0,05",34,"-0,20","0,31",76,"8,79",25
POLI JATOBA 1164,67720,2010,,,3/8,,P,PS,14867,,5,105,"-0,29","0,49",29,"5,50","0,65",13,"2,15","0,16",7,37,"0,25",8,"0,16",28,"0,12",34,"0,14",11,"-0,13",6,,9,4,59,"-1,69","0,47",72,"3,81",31,"0,21",15,"-0,00",75,"0,03",63,"0,18",10,"-0,11",10,"-0,29","0,53",83,"8,77",25
OLHOS D'AGUA 6G 7020 LOTUS LOTUS,59734,2009,,,3/8,,P,PS,73,K,42,2180,"-0,47","0,87",20,"3,71","0,88",20,"-1,51","0,60",96,1231,"0,03",59,"0,12",38,"0,02",66,"-0,01",54,"-0,08",16,,28,32,1066,"2,50","0,78",23,"6,22",20,"0,12",35,"0,19",19,"0,09",45,"0,08",25,"-0,07",21,"0,54","0,83",24,"8,75",25
OLHOS D'AGUA ELEGIDO 4G 8053,92749,2012,,,3/8,,P,PS,73,,1,30,"1,44","0,48",97,"2,25","0,47",32,"0,01","0,12",49,18,"0,13",26,"0,14",34,"0,26",8,"0,17",8,"-0,15",3,,28,1,29,"3,22","0,36",19,"5,46",23,"0,12",36,"0,10",45,"0,23",14,"0,16",13,"-0,16",2,"0,04","0,39",59,"8,56",25
WAT LEAD GUN 33P6,IA9692850,2004,,,3/8,,P,E,23805,,5,139,"0,12","0,57",54,"4,19","0,71",19,"1,33","0,27",15,209,"0,04",56,"0,03",68,"-0,01",78,"0,09",20,"0,02",73,,25,5,113,"0,94","0,58",38,"5,13",25,"0,08",46,"0,04",65,"-0,00",75,"0,19",9,"-0,02",61,"1,18","0,64",5,"8,55",25
TILITA CENC. 1929 MATE COCIDO,IA122615,2008,,,3/8,,V,E,,,2,28,"-0,45","0,45",21,"2,63","0,46",28,"1,86","0,10",9,11,"0,22",11,"0,23",12,"0,25",9,"0,08",23,"0,12",98,,20,2,14,"0,24","0,31",47,"2,87",35,"0,21",16,"0,21",14,"0,25",13,"0,11",21,"0,06",93,"0,07","0,30",57,"8,46",25
TRES CRUCES HOUSTON 8206 MALANBO,IA133557,2010,,,3/8,,V,E,23805,K,3,31,"-0,27","0,17",30,"4,93","0,37",16,,,,,"0,06",50,"0,29",7,"0,06",53,"0,01",43,"-0,07",22,,21,3,24,"2,35","0,24",25,"7,28",18,"0,09",45,"0,31",5,"0,07",50,"0,03",41,"-0,05",33,"0,03","0,32",60,"8,38",26
GUAPIARA BR1521 GUARANI,55523,2009,,,3/8,,P,PS,23805,P,22,281,"-0,77","0,69",9,"0,18","0,75",53,"1,21","0,32",17,288,"0,04",57,"0,00",77,"0,06",53,"-0,08",78,"-0,00",61,,55,15,157,"4,80","0,60",11,"4,98",26,"0,08",47,"0,01",72,"0,05",58,"-0,02",58,"-0,07",24,"0,93","0,69",9,"8,37",26
GUAPIARA BR1359 FLORIM,53188,2008,,,3/8,,P,PS,23805,N,8,65,"0,38","0,42",71,"-2,17","0,56",77,"-0,22","0,05",75,26,"0,10",37,"0,10",45,"0,09",46,"-0,02",59,"-0,09",11,,66,7,52,"5,70","0,40",9,"3,53",32,"0,16",25,"0,15",27,"0,17",24,"-0,00",52,"-0,10",13,"0,55","0,49",24,"8,33",26
CORRALERO 8435 CURUPAY F-10C,IA123762,2009,,,3/8,,P,E,23805,T,15,179,"0,97","0,67",91,"4,58","0,71",17,"0,98","0,12",21,133,"0,17",18,"0,36",3,"0,30",5,"-0,10",83,"0,02",76,,16,13,137,"-0,00","0,56",50,"4,58",28,"0,17",22,"0,32",4,"0,30",8,"-0,05",70,"0,02",82,"-0,08","0,66",68,"8,33",26
J.M.T 460Y TE,81958,2011,,,3/8,,P,PS,15813,,2,25,"0,84","0,45",87,"-0,45","0,44",59,"-1,53","0,10",96,8,"0,09",40,"0,10",45,"0,09",44,"0,10",20,"-0,05",29,,53,2,21,"4,13","0,32",14,"3,68",32,"0,10",42,"0,09",46,"0,10",42,"0,11",20,"-0,06",26,"1,03","0,45",7,"8,30",27
SULTANA SUMAJ 566 COMODORO SULTAN,IA136046,2012,,,3/8,,P,E,23805,T,10,199,"0,85","0,68",88,"1,39","0,71",40,"1,85","0,12",9,71,"0,16",21,"0,08",52,"0,12",33,"0,05",30,"-0,08",14,,31,9,141,"3,16","0,57",19,"4,54",28,"0,25",11,"0,13",33,"0,17",25,"0,14",15,"-0,10",11,"-0,69","0,63",96,"8,22",27
JUQUIRY BLACK TE6556 ARANDU TE6521 CH,117520,2016,,,3/8,,P,PS,18553,,3,26,"0,52","0,46",77,"2,92","0,48",26,,,,,"0,07",47,"0,22",15,"0,14",29,"-0,00",49,"-0,06",22,,30,3,20,"1,20","0,36",35,"4,12",29,"0,09",43,"0,28",6,"0,20",18,"-0,02",58,"-0,07",24,"1,22","0,38",5,"8,21",27
UMBU 4014,83438,2010,,,3/8,,P,PS,99,,2,58,"-0,78","0,59",9,"3,48","0,58",22,"-0,96","0,10",92,16,"0,09",42,"0,07",55,"0,07",48,"-0,04",65,"0,02",75,,25,1,47,"2,69","0,43",23,"6,17",21,"0,10",41,"0,05",61,"0,11",39,"-0,07",76,"0,04",89,"0,09","0,52",55,"8,09",27
BRANGUS BRASIL R33 DO MANANCIAL,132763,2016,,,3/8,,V,PS,7594,,1,34,,,,"3,32","0,52",22,,,,,"0,12",28,"0,25",11,"0,18",19,"0,07",26,"0,04",84,,23,1,28,"-0,88","0,39",62,"2,44",38,"0,13",32,"0,18",20,"0,14",31,"0,12",18,"0,02",82,"1,29","0,43",4,"8,02",27
BRANGUS BRASIL N47 DO MANANCIAL,90588,2012,,,3/8,,V,PS,7594,,2,138,"0,77","0,33",85,"5,90","0,67",12,"-0,09","0,22",53,62,"0,14",24,"0,21",16,"0,15",26,"0,16",9,"-0,03",37,,13,1,97,"-1,14","0,51",65,"4,75",27,"0,12",34,"0,15",27,"0,14",31,"0,13",17,"-0,03",48,"0,25","0,49",43,"7,89",28
RANCHO BRG 1193 TE,IA133186,2011,,,3/8,,P,E,23805,,9,80,"-1,52","0,61",2,"1,38","0,61",40,"0,47","0,05",36,37,"0,24",9,"0,19",20,"0,26",8,"-0,10",84,"0,04",86,,24,8,60,"-2,57","0,45",83,"-1,19",61,"0,24",12,"0,18",20,"0,22",15,"-0,15",93,"0,01",77,"1,24","0,54",5,"7,78",28
PRIMAVERA R183/14,112429,2014,,,3/8,,V,PS,2496,,3,37,"0,77","0,37",85,"1,60","0,47",39,"0,06","0,07",48,10,"0,15",23,"0,29",6,"0,21",13,"-0,12",89,"-0,08",13,,30,3,34,"0,59","0,37",43,"2,18",40,"0,14",30,"0,23",12,"0,20",19,"-0,13",88,"-0,10",12,"0,79","0,48",14,"7,31",29
BRANGUS BRASIL R204 DO MANANCIAL,279262,2016,,,3/8,BR,,PS,7594,,2,27,,,,"5,42","0,37",14,,,,,"0,09",41,"0,15",29,"0,01",70,"0,19",7,"-0,09",12,,17,2,18,"-0,12","0,22",52,"5,30",23,"0,05",55,"0,13",32,"0,02",67,"0,15",14,"-0,06",27,"0,56","0,09",24,"7,30",29
GUAPIARA BE1474 FIV,116083,2015,,,3/8,,P,PS,22449,,2,77,"-0,54","0,40",17,"0,23","0,45",51,,,,,"-0,03",80,"-0,29",99,"-0,10",94,,,"0,02",73,,63,1,17,"8,06","0,23",3,"8,28",16,"0,00",72,"-0,22",99,"-0,04",83,,,"-0,04",40,"-0,01","0,17",63,"7,29",30
CACTUS 1897 BEST SELLER MILONGA HEMINGWAY,IA141706,2013,,,3/8,,V,E,23805,K,22,427,"1,58","0,78",98,"-1,66","0,79",71,"-3,76","0,21",99,68,"0,47",1,"0,60",1,"0,61",1,"-0,11",86,"-0,01",57,,22,18,278,"-3,45","0,65",90,"-5,11",83,"0,46",1,"0,48",1,"0,62",1,"-0,15",91,"-0,04",37,"-0,35","0,73",86,"7,21",30
OLHOS D'AGUA CHIMANGO 4G 7954,92738,2012,,,3/8,,P,PS,73,,1,48,"0,32","0,57",69,"2,71","0,54",27,"-1,08","0,11",93,22,"0,08",45,"0,08",50,"-0,01",76,"0,16",10,"-0,09",12,,31,1,4,"2,30","0,28",25,"5,01",26,"0,08",46,"0,07",53,"-0,03",80,"0,15",13,"-0,06",30,"0,35","0,23",37,"7,12",30
OLHOS D'AGUA 38P 4442 PRINCE,160180,2001,,,3/8,,V,PS,73,,5,256,"-0,40","0,76",23,"3,28","0,75",23,"1,41","0,44",14,240,"0,19",15,"0,19",21,"0,18",19,"0,16",10,"-0,27",1,,19,4,167,"0,79","0,63",40,"4,07",29,"0,21",16,"0,18",20,"0,22",16,"0,15",13,"-0,17",2,"-0,79","0,65",98,"7,08",30
EBANO 4045 GLADIADOR TE GLADIADOR,IA112876,2001,,,3/8,,P,E,,,8,120,"0,21","0,58",59,"2,09","0,70",33,"4,40","0,37",1,224,"0,10",37,"0,19",20,"0,22",12,"0,02",40,"-0,11",8,,33,7,57,"2,45","0,57",23,"4,54",28,"0,19",20,"0,19",18,"0,25",12,"0,05",34,"-0,09",16,"-0,41","0,60",89,"6,86",30
OLHOS D'AGUA 4G 8011TE PROFETA PROFETA,94530,2013,,,3/8,,P,PS,73,K,28,1995,"0,32","0,87",69,"-1,88","0,87",74,"1,74","0,46",10,492,"0,29",5,"0,24",11,"0,46",1,"-0,33",99,"-0,04",32,,40,20,1066,"1,21","0,77",35,"-0,66",57,"0,34",4,"0,34",3,"0,51",1,"-0,33",99,"-0,07",24,"-0,56","0,81",93,"6,83",30
BRAWIR A89 PROFETA FIV,115552,2016,,,3/8,,P,PS,19199,,1,125,"-0,22","0,60",33,"2,03","0,61",34,"0,56","0,11",34,2,"0,12",29,"-0,03",82,"0,25",10,"-0,04",67,"-0,17",1,,30,1,73,"1,30","0,45",34,"3,33",33,"0,14",30,"0,08",49,"0,26",11,"-0,07",76,"-0,10",13,"0,29","0,55",41,"6,79",30
TRADIÇÃO MT BONUS 3G 3522,144304,2018,,,3/8,,P,PS,23242,,1,31,"-0,04","0,49",43,"7,45","0,46",7,,,,,"-0,20",99,"-0,04",84,"-0,14",98,"0,08",23,"-0,17",2,,27,1,15,"4,74","0,29",12,"12,19",8,"-0,14",96,"0,03",67,"-0,12",95,"0,16",12,"-0,15",3,"0,55","0,20",24,"6,77",31
JUQUIRY TE 6066 CURANDERO BLACK,105244,2013,,,3/8,,P,PS,18553,,2,39,"-0,72","0,43",11,"3,16","0,52",24,"-0,29","0,08",76,5,"0,11",33,"0,19",21,"0,12",32,"-0,03",63,"-0,03",38,,25,1,32,"0,59","0,38",42,"3,75",31,"0,08",49,"0,20",15,"0,12",34,"-0,02",62,"-0,05",36,"0,63","0,32",20,"6,74",31
OLHOS D'AGUA 38A 4445 TUTOR,29090,2001,,,3/8,,P,PS,73,,4,25,"-0,73","0,47",10,"4,16","0,50",19,"-2,47","0,24",99,63,"0,10",37,"-0,12",94,"0,26",8,"0,09",21,"-0,10",9,,21,3,21,"0,87","0,38",39,"5,04",25,"0,13",33,"-0,17",97,"0,30",8,"0,13",16,"-0,12",8,"-0,20","0,40",76,"6,67",31
CCR PATHFINDER 4891S IA10067853 2006 3/8 P E,23805,,,,,,,,,,2,92,"0,09","0,57",52,"1,74","0,56",37,"0,76","0,10",27,21,"0,11",34,"0,01",75,"0,09",44,"0,04",35,"-0,01",50,,35,2,41,"-0,55","0,39",56,"1,19",45,"0,15",26,"0,05",60,"0,09",47,"-0,01",53,"-0,04",38,"1,18","0,48",6,"6,60",31
PAIPASSO D03/16,127814,2016,,,3/8,,P,PS,20882,,1,46,"0,19","0,30",58,"2,41","0,52",31,,,,,"0,12",29,"0,18",21,"0,20",15,"0,08",23,"-0,08",15,,28,1,38,"0,01","0,40",50,"2,41",39,"0,12",34,"0,13",32,"0,23",15,"0,11",20,"-0,04",41,"0,72","0,41",17,"6,51",32
BRANGUS BRASIL R250 DO MANANCIAL,279263,2016,,,3/8,,O,CCG,7594,,2,30,,,,"9,99","0,41",3,,,,,"0,05",53,"0,10",44,"0,01",70,"0,20",6,"-0,08",14,,6,2,13,"-0,39","0,28",55,"9,60",12,"0,04",59,"0,10",42,"-0,04",82,"0,20",8,"-0,06",31,"-1,17","0,30",99,"6,31",32
GUARDIAN Y7993 REVELATION OSCAR TE,IA106250,1992,,,3/8,,P,E,23805,,6,256,"-1,17","0,62",4,"-0,28","0,74",57,"4,68","0,44",1,266,"0,06",50,"0,01",75,"0,11",40,"0,15",11,"-0,14",4,,56,5,129,"5,43","0,60",10,"5,15",24,"0,04",61,"0,04",64,"0,12",35,"0,16",12,"-0,11",10,"0,15","0,57",51,"6,23",32
OLHOS D'AGUA CIRIACO 5G 7860,92719,2012,,,3/8,,V,PS,73,,4,71,"1,18","0,63",94,"2,48","0,62",30,"1,16","0,19",18,7,"0,16",21,"0,25",10,"0,20",16,"-0,07",75,"-0,07",18,,25,3,51,"-0,24","0,49",53,"2,24",39,"0,11",37,"0,22",13,"0,16",26,"-0,13",89,"-0,09",14,"0,37","0,47",35,"5,92",32
CORRALERO 777 YASTÁ 1614C CHALTEN,IA26218,1996,,,3/8,,P,E,23805,A,11,263,"-0,67","0,72",12,"0,97","0,78",43,"3,07","0,45",2,379,"0,11",35,"0,11",42,"0,06",52,"0,03",38,"-0,08",13,,40,10,212,"1,80","0,67",29,"2,77",36,"0,15",27,"0,13",33,"0,08",47,"0,05",34,"-0,06",28,"0,14","0,70",52,"5,85",33
CIA.AZUL 7020,140936,2017,,,3/8,,P,PS,8538,,3,28,"0,87","0,38",88,"2,81","0,43",27,,,,,"0,07",46,"-0,07",88,"0,10",43,"0,10",19,"0,09",95,,30,2,17,"0,89","0,30",39,"3,69",31,"0,14",29,"0,02",68,"0,16",27,"0,17",12,"0,06",94,"0,04","0,26",59,"5,54",34
UMBU 5044,115156,2015,,,3/8,,P,PS,99,,4,64,"1,29","0,58",96,"-1,66","0,58",71,"1,40","0,14",14,2,"0,04",56,"0,07",54,"0,03",63,"-0,08",78,"0,01",71,,69,4,44,"5,76","0,44",8,"4,10",29,"0,12",35,"0,11",39,"0,09",44,"-0,07",76,"-0,01",66,"-0,15","0,50",73,"5,50",34
TRES CRUCES DON CIRIACO 4982TE CORRENTINO,IA121055,2006,,,3/8,,V,E,,,3,57,"0,40","0,35",72,"-1,00","0,58",65,"0,60","0,23",33,64,"0,15",23,"0,18",22,"0,20",14,"0,02",42,"-0,05",29,,51,3,46,"2,37","0,46",24,"1,37",44,"0,20",17,"0,20",17,"0,20",18,"0,09",25,"-0,07",22,"-0,09","0,47",69,"5,47",34
SULTANA FRANCESCO 1508 AON -T/E,IA144475,2016,,,3/8,,P,E,,,3,137,"0,13","0,62",54,"-1,77","0,63",72,,,,,"0,14",25,"0,10",44,"0,24",10,"-0,08",79,"0,06",92,,57,2,105,"2,87","0,50",21,"1,10",46,"0,15",27,"0,13",33,"0,26",11,"-0,09",83,"0,02",83,"0,35","0,55",36,"5,47",34
